Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003598:Immunoglobulin subtype 2	3	6.122448979591836	0.07051266227984399	FBGN0000547, FBGN0037240, FBGN0034083	45	109	10984	6.718042813455657	0.9999839762134993	1.0	1.0
INTERPRO	IPR003599:Immunoglobulin subtype	3	6.122448979591836	0.07277435027920877	FBGN0000547, FBGN0037240, FBGN0034083	45	111	10984	6.596996996996997	0.9999889082268223	1.0	1.0
GOTERM_BP_DIRECT	GO:0022008~neurogenesis	6	12.244897959183673	0.07359757366446183	FBGN0012058, FBGN0003044, FBGN0032781, FBGN0032388, FBGN0039109, FBGN0010355	45	565	10996	2.5949262536873157	0.9999999900293424	1.0	1.0
UP_KEYWORDS	Transferase	8	16.3265306122449	0.0756197931902425	FBGN0001079, FBGN0034141, FBGN0041203, FBGN0005640, FBGN0039109, FBGN0051140, FBGN0010355, FBGN0030558	49	1081	13921	2.1025127905001035	0.9989309316478183	0.5482435006292582	0.5230369028991774
GOTERM_BP_DIRECT	GO:0051123~RNA polymerase II transcriptional preinitiation complex assembly	2	4.081632653061225	0.08082242647147145	FBGN0024909, FBGN0010355	45	21	10996	23.271957671957672	0.999999998489015	1.0	1.0
GOTERM_MF_DIRECT	GO:0001075~transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly	2	4.081632653061225	0.08479803384188156	FBGN0024909, FBGN0010355	42	20	9284	22.104761904761904	0.9992363884280534	1.0	1.0
UP_KEYWORDS	Coiled coil	10	20.408163265306122	0.09192132244047072	FBGN0035397, FBGN0024909, FBGN0025740, FBGN0028982, FBGN0032388, FBGN0034722, FBGN0051140, FBGN0010355, FBGN0035923, FBGN0031885	49	1594	13921	1.782321460579213	0.9997726250568341	0.5868819745213905	0.5598988952330507
UP_KEYWORDS	Glycoprotein	5	10.204081632653061	0.09444077750918926	FBGN0085442, FBGN0025740, FBGN0033367, FBGN0037240, FBGN0000039	49	503	13921	2.824075952448574	0.9998214472107249	0.5868819745213905	0.5598988952330507
SMART	SM00408:IGc2	3	6.122448979591836	0.0950566941770773	FBGN0000547, FBGN0037240, FBGN0034083	26	109	5218	5.523641496118561	0.9796654999785348	1.0	1.0
GOTERM_BP_DIRECT	GO:0051568~histone H3-K4 methylation	2	4.081632653061225	0.09547635250973419	FBGN0034722, FBGN0031885	45	25	10996	19.548444444444446	0.9999999999685804	1.0	1.0
SMART	SM00409:IG	3	6.122448979591836	0.09803004713179848	FBGN0000547, FBGN0037240, FBGN0034083	26	111	5218	5.424116424116424	0.9821149261096668	1.0	1.0
GOTERM_BP_DIRECT	GO:0002009~morphogenesis of an epithelium	2	4.081632653061225	0.09910401092584771	FBGN0005640, FBGN0000547	45	26	10996	18.796581196581197	0.9999999999880713	1.0	1.0
